"","5010101","5010102","5010103","5010104","5010105","5010106","5010107","5010108","5010109","5010110","5010111","5010112","5010113","5010114","5010115","5010116","5010117","5010118","5010119","5010120","5010121","5010122","5010123","5010124","5010125"
"5010101",2,2,2,2,2,3,3,2,3,3,2,1,3,3,3,2,3,3,3,3,2,2,3,3,1
"5010102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5010103",2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"5010104",1,2,2,3,2,1,3,1,2,3,3,1,3,3,3,2,2,3,1,3,3,1,3,3,1
"5010105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5010106",1,3,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1
"5010107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5010108",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5010109",3,2,1,3,2,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1
"5010110",3,2,2,2,2,2,3,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,3,3,0
"5010111",1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1
"5010112",1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1
"5010113",3,3,3,2,3,1,3,3,3,3,3,1,3,3,1,2,3,3,3,2,3,1,1,3,1
"5010114",1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1
"5010115",1,1,1,2,1,1,3,1,2,2,2,1,2,2,3,1,1,2,1,1,2,2,2,2,1
"5010116",1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1
"5010117",2,1,1,1,1,1,2,2,1,2,2,1,3,3,1,1,2,2,1,1,1,1,1,2,1
"5010118",2,2,2,2,2,1,3,3,2,2,2,1,3,3,2,3,2,2,2,2,2,2,3,3,1
"5010119",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"5010120",3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
"5010121",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"5010122",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5010123",2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1
"5010124",1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1
"5010125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
