"","9010101","9010102","9010103","9010104","9010105","9010106","9010107","9010108","9010109","9010110","9010111","9010112","9010113","9010114","9010115","9010116","9010117","9010118","9010119","9010120","9010121","9010151","9010152","9010154","9010155"
"9010101",1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
"9010102",2,2,2,2,2,2,1,3,3,1,3,1,1,3,2,1,2,3,1,1,3,3,2,3,3
"9010103",2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,3,1
"9010104",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"9010105",2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2
"9010106",1,2,1,1,1,2,1,2,2,1,2,1,1,3,1,1,1,2,1,1,1,2,2,3,1
"9010107",2,2,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,3,1
"9010108",2,3,1,1,1,2,1,2,2,1,2,1,1,3,2,1,2,2,1,1,2,2,2,2,2
"9010109",2,2,1,1,1,2,1,1,2,1,1,1,1,3,2,1,2,2,1,1,1,2,1,3,2
"9010110",2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1
"9010111",2,2,1,1,1,2,1,2,2,1,1,1,1,3,2,1,3,2,1,1,1,2,1,3,1
"9010112",1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1
"9010113",1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,0,2,1
"9010114",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"9010115",1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1
"9010116",2,2,1,1,1,1,1,3,3,1,2,1,1,3,1,1,2,2,1,1,1,2,2,3,2
"9010117",2,3,1,1,1,2,1,1,2,1,1,1,1,3,1,1,2,2,1,1,1,2,2,3,1
"9010118",2,2,1,1,1,2,1,2,2,1,3,1,1,3,1,1,2,2,1,1,3,3,2,3,1
"9010119",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"9010120",2,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,2,2,1,1,1,3,2,3,2
"9010121",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"9010151",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"9010152",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"9010154",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"9010155",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
