"","5010201","5010202","5010203","5010204","5010205","5010206","5010207","5010208","5010209","5010210","5010211","5010212","5010213","5010214","5010215","5010216","5010217","5010218","5010219","5010220","5010221","5010222","5010223","5010224","5010225"
"5010201",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"5010202",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"5010203",2,2,2,2,2,3,1,1,2,1,1,2,1,1,3,2,1,2,2,2,2,3,2,2,2
"5010204",1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,3
"5010205",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"5010206",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"5010207",1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2
"5010208",2,1,1,2,2,2,1,2,1,1,1,3,1,1,2,2,1,2,2,2,1,3,2,2,2
"5010209",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5010210",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"5010211",2,2,2,2,1,3,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,3,2,2,1
"5010212",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5010213",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3
"5010214",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2
"5010215",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"5010216",3,2,2,3,1,2,2,2,2,1,2,3,2,1,2,2,2,2,3,3,2,2,2,2,2
"5010217",1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2
"5010218",2,1,1,2,1,2,1,1,2,1,2,3,1,1,2,2,1,2,3,3,2,3,3,2,2
"5010219",1,1,2,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1
"5010220",1,1,2,2,1,2,1,1,1,1,1,3,1,1,2,2,1,1,1,2,2,2,2,1,3
"5010221",2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2
"5010222",1,3,3,3,2,3,1,1,2,1,2,2,1,1,2,3,1,3,3,3,2,2,2,2,2
"5010223",2,2,2,2,1,3,1,1,1,1,2,3,1,1,2,2,1,2,2,2,2,3,2,2,1
"5010224",2,1,1,2,1,2,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1
"5010225",3,3,3,3,3,3,1,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,1,1
